"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Travel Time to Work (in Minutes)","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Siren","WI","5574175","=""5574175""","N/A","2019-2023","2020","Census","United States"
"City","Sister Bay","WI","5574225","=""5574225""","N/A","2019-2023","2020","Census","United States"
"City","Slinger","WI","5574400","=""5574400""","30","2019-2023","2020","Census","United States"
"City","Sobieski","WI","5574500","=""5574500""","N/A","2019-2023","2020","Census","United States"
"City","Soldiers Grove","WI","5574550","=""5574550""","N/A","2019-2023","2020","Census","United States"
"City","Solon Springs","WI","5574575","=""5574575""","N/A","2019-2023","2020","Census","United States"
"City","Somers","WI","5574625","=""5574625""","27","2019-2023","2020","Census","United States"
"City","Somerset","WI","5574675","=""5574675""","28","2019-2023","2020","Census","United States"
"City","South Milwaukee","WI","5575125","=""5575125""","25","2019-2023","2020","Census","United States"
"City","South Wayne","WI","5575275","=""5575275""","N/A","2019-2023","2020","Census","United States"
"City","Sparta","WI","5575325","=""5575325""","19","2019-2023","2020","Census","United States"
"City","Spencer","WI","5575400","=""5575400""","N/A","2019-2023","2020","Census","United States"
"City","Spooner","WI","5575625","=""5575625""","N/A","2019-2023","2020","Census","United States"
"City","Springbrook","WI","5575775","=""5575775""","N/A","2019-2023","2020","Census","United States"
"City","Springfield","WI","5575975","=""5575975""","N/A","2019-2023","2020","Census","United States"
"City","Spring Green","WI","5576025","=""5576025""","21","2019-2023","2020","Census","United States"
"City","Spring Valley","WI","5576300","=""5576300""","26","2019-2023","2020","Census","United States"
"City","Stanley","WI","5576625","=""5576625""","N/A","2019-2023","2020","Census","United States"
"City","Star Prairie","WI","5576825","=""5576825""","25","2019-2023","2020","Census","United States"
"City","Stetsonville","WI","5577100","=""5577100""","N/A","2019-2023","2020","Census","United States"
"City","Steuben","WI","5577175","=""5577175""","N/A","2019-2023","2020","Census","United States"
"City","Stevens Point","WI","5577200","=""5577200""","17","2019-2023","2020","Census","United States"
"City","Stockbridge","WI","5577400","=""5577400""","31","2019-2023","2020","Census","United States"
"City","Stockholm","WI","5577475","=""5577475""","N/A","2019-2023","2020","Census","United States"
"City","Stoddard","WI","5577550","=""5577550""","26","2019-2023","2020","Census","United States"
"City","Stone Lake","WI","5577625","=""5577625""","N/A","2019-2023","2020","Census","United States"
"City","Stoughton","WI","5577675","=""5577675""","23","2019-2023","2020","Census","United States"
"City","Stratford","WI","5577750","=""5577750""","19","2019-2023","2020","Census","United States"
"City","Strum","WI","5577825","=""5577825""","26","2019-2023","2020","Census","United States"
"City","Sturgeon Bay","WI","5577875","=""5577875""","15","2019-2023","2020","Census","United States"
"City","Sturtevant","WI","5577925","=""5577925""","24","2019-2023","2020","Census","United States"
"City","Suamico","WI","5577975","=""5577975""","23","2019-2023","2020","Census","United States"
"City","Sullivan","WI","5578175","=""5578175""","26","2019-2023","2020","Census","United States"
"City","Summit","WI","5578375","=""5578375""","27","2019-2023","2020","Census","United States"
"City","Summit Lake","WI","5578425","=""5578425""","N/A","2019-2023","2020","Census","United States"
"City","Sun Prairie","WI","5578600","=""5578600""","23","2019-2023","2020","Census","United States"
"City","Superior","WI","5578650","=""5578650""","16","2019-2023","2020","Census","United States"
"City","Superior","WI","5578660","=""5578660""","N/A","2019-2023","2020","Census","United States"
"City","Suring","WI","5578725","=""5578725""","N/A","2019-2023","2020","Census","United States"
"City","Sussex","WI","5578750","=""5578750""","23","2019-2023","2020","Census","United States"
"City","Tainter Lake","WI","5578980","=""5578980""","23","2019-2023","2020","Census","United States"
"City","Taycheedah","WI","5579100","=""5579100""","N/A","2019-2023","2020","Census","United States"
"City","Taylor","WI","5579150","=""5579150""","N/A","2019-2023","2020","Census","United States"
"City","Tennyson","WI","5579250","=""5579250""","24","2019-2023","2020","Census","United States"
"City","Theresa","WI","5579375","=""5579375""","31","2019-2023","2020","Census","United States"
"City","Thiensville","WI","5579475","=""5579475""","26","2019-2023","2020","Census","United States"
"City","Thornton","WI","5579600","=""5579600""","N/A","2019-2023","2020","Census","United States"
"City","Thorp","WI","5579625","=""5579625""","N/A","2019-2023","2020","Census","United States"
"City","Three Lakes","WI","5579675","=""5579675""","N/A","2019-2023","2020","Census","United States"
"City","Tichigan","WI","5579740","=""5579740""","28","2019-2023","2020","Census","United States"
"City","Tigerton","WI","5579825","=""5579825""","19","2019-2023","2020","Census","United States"
"City","Tilleda","WI","5579900","=""5579900""","N/A","2019-2023","2020","Census","United States"
"City","Tomah","WI","5580075","=""5580075""","17","2019-2023","2020","Census","United States"
"City","Tomahawk","WI","5580125","=""5580125""","N/A","2019-2023","2020","Census","United States"
"City","Tony","WI","5580225","=""5580225""","14","2019-2023","2020","Census","United States"
"City","Townsend","WI","5580300","=""5580300""","N/A","2019-2023","2020","Census","United States"
"City","Trego","WI","5580425","=""5580425""","N/A","2019-2023","2020","Census","United States"
"City","Trempealeau","WI","5580475","=""5580475""","29","2019-2023","2020","Census","United States"
"City","Tunnel City","WI","5581025","=""5581025""","N/A","2019-2023","2020","Census","United States"
"City","Turtle Lake","WI","5581075","=""5581075""","20","2019-2023","2020","Census","United States"
"City","Turtle Lake","WI","5581090","=""5581090""","N/A","2019-2023","2020","Census","United States"
"City","Tustin","WI","5581150","=""5581150""","N/A","2019-2023","2020","Census","United States"
"City","Twin Lakes","WI","5581250","=""5581250""","32","2019-2023","2020","Census","United States"
"City","Two Rivers","WI","5581325","=""5581325""","20","2019-2023","2020","Census","United States"
"City","Union Center","WI","5581725","=""5581725""","N/A","2019-2023","2020","Census","United States"
"City","Union Grove","WI","5581775","=""5581775""","29","2019-2023","2020","Census","United States"
"City","Unity","WI","5581850","=""5581850""","N/A","2019-2023","2020","Census","United States"
"City","Valders","WI","5582200","=""5582200""","24","2019-2023","2020","Census","United States"
"City","Van Dyne","WI","5582450","=""5582450""","N/A","2019-2023","2020","Census","United States"
"City","Verona","WI","5582600","=""5582600""","18","2019-2023","2020","Census","United States"
"City","Vesper","WI","5582650","=""5582650""","27","2019-2023","2020","Census","United States"
"City","Viola","WI","5582900","=""5582900""","24","2019-2023","2020","Census","United States"
"City","Viroqua","WI","5582925","=""5582925""","18","2019-2023","2020","Census","United States"
"City","Wabeno","WI","5583000","=""5583000""","N/A","2019-2023","2020","Census","United States"
"City","Waldo","WI","5583100","=""5583100""","N/A","2019-2023","2020","Census","United States"
"City","Wales","WI","5583175","=""5583175""","23","2019-2023","2020","Census","United States"
"City","Walworth","WI","5583250","=""5583250""","23","2019-2023","2020","Census","United States"
"City","Warrens","WI","5583450","=""5583450""","23","2019-2023","2020","Census","United States"
"City","Washburn","WI","5583525","=""5583525""","N/A","2019-2023","2020","Census","United States"
"City","Waterford","WI","5583825","=""5583825""","26","2019-2023","2020","Census","United States"
"City","Waterloo","WI","5583925","=""5583925""","N/A","2019-2023","2020","Census","United States"
"City","Watertown","WI","5583975","=""5583975""","24","2019-2023","2020","Census","United States"
"City","Waubeka","WI","5584150","=""5584150""","N/A","2019-2023","2020","Census","United States"
"City","Waukau","WI","5584200","=""5584200""","N/A","2019-2023","2020","Census","United States"
"City","Waukesha","WI","5584250","=""5584250""","22","2019-2023","2020","Census","United States"
"City","Waumandee","WI","5584300","=""5584300""","N/A","2019-2023","2020","Census","United States"
"City","Waunakee","WI","5584350","=""5584350""","22","2019-2023","2020","Census","United States"
"City","Waupaca","WI","5584375","=""5584375""","N/A","2019-2023","2020","Census","United States"
"City","Waupun","WI","5584425","=""5584425""","N/A","2019-2023","2020","Census","United States"
"City","Wausau","WI","5584475","=""5584475""","16","2019-2023","2020","Census","United States"
"City","Wausaukee","WI","5584525","=""5584525""","N/A","2019-2023","2020","Census","United States"
"City","Wautoma","WI","5584625","=""5584625""","N/A","2019-2023","2020","Census","United States"
"City","Wauwatosa","WI","5584675","=""5584675""","20","2019-2023","2020","Census","United States"
"City","Wauzeka","WI","5584725","=""5584725""","N/A","2019-2023","2020","Census","United States"
"City","Webster","WI","5585025","=""5585025""","N/A","2019-2023","2020","Census","United States"
"City","West Allis","WI","5585300","=""5585300""","21","2019-2023","2020","Census","United States"
"City","West Baraboo","WI","5585325","=""5585325""","19","2019-2023","2020","Census","United States"
"City","West Bend","WI","5585350","=""5585350""","26","2019-2023","2020","Census","United States"
"City","Westboro","WI","5585425","=""5585425""","N/A","2019-2023","2020","Census","United States"
"City","Westby","WI","5585475","=""5585475""","22","2019-2023","2020","Census","United States"
"City","Westfield","WI","5585575","=""5585575""","19","2019-2023","2020","Census","United States"
"City","West Milwaukee","WI","5585875","=""5585875""","N/A","2019-2023","2020","Census","United States"
"City","Weston","WI","5586025","=""5586025""","17","2019-2023","2020","Census","United States"
"City","West Salem","WI","5586275","=""5586275""","N/A","2019-2023","2020","Census","United States"
"City","Weyauwega","WI","5586400","=""5586400""","19","2019-2023","2020","Census","United States"
"City","Weyerhaeuser","WI","5586450","=""5586450""","N/A","2019-2023","2020","Census","United States"
"City","Wheeler","WI","5586575","=""5586575""","N/A","2019-2023","2020","Census","United States"
"City","Whitefish Bay","WI","5586700","=""5586700""","22","2019-2023","2020","Census","United States"
"City","Whitehall","WI","5586725","=""5586725""","18","2019-2023","2020","Census","United States"
"City","White Lake","WI","5586750","=""5586750""","N/A","2019-2023","2020","Census","United States"
"City","Whitelaw","WI","5586775","=""5586775""","N/A","2019-2023","2020","Census","United States"
"City","Whitewater","WI","5586925","=""5586925""","17","2019-2023","2020","Census","United States"
"City","Whiting","WI","5586975","=""5586975""","N/A","2019-2023","2020","Census","United States"
"City","Whittlesey","WI","5587000","=""5587000""","N/A","2019-2023","2020","Census","United States"
"City","Wild Rose","WI","5587075","=""5587075""","26","2019-2023","2020","Census","United States"
"City","Williams Bay","WI","5587200","=""5587200""","27","2019-2023","2020","Census","United States"
"City","Wilson","WI","5587475","=""5587475""","29","2019-2023","2020","Census","United States"
"City","Wilton","WI","5587525","=""5587525""","26","2019-2023","2020","Census","United States"
"City","Winchester","WI","5587625","=""5587625""","N/A","2019-2023","2020","Census","United States"
"City","Wind Lake","WI","5587675","=""5587675""","30","2019-2023","2020","Census","United States"
"City","Wind Point","WI","5587700","=""5587700""","26","2019-2023","2020","Census","United States"
"City","Windsor","WI","5587725","=""5587725""","20","2019-2023","2020","Census","United States"
"City","Winneconne","WI","5587900","=""5587900""","21","2019-2023","2020","Census","United States"
"City","Winter","WI","5587975","=""5587975""","N/A","2019-2023","2020","Census","United States"
"City","Wiota","WI","5588025","=""5588025""","N/A","2019-2023","2020","Census","United States"
"City","Wisconsin Dells","WI","5588150","=""5588150""","20","2019-2023","2020","Census","United States"
"City","Wisconsin Rapids","WI","5588200","=""5588200""","21","2019-2023","2020","Census","United States"
"City","Withee","WI","5588275","=""5588275""","N/A","2019-2023","2020","Census","United States"
