"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Population with At Least Bachelor's Degree","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Sulphur Springs","TX","4870904","=""4870904""","19.05","2019-2023","2020","Census","United States"
"City","Summerfield","TX","4870940","=""4870940""","N/A","2019-2023","2020","Census","United States"
"City","Sundown","TX","4871060","=""4871060""","20.61","2019-2023","2020","Census","United States"
"City","Sunnyvale","TX","4871156","=""4871156""","56.00","2019-2023","2020","Census","United States"
"City","Sunray","TX","4871180","=""4871180""","18.22","2019-2023","2020","Census","United States"
"City","Sunrise Beach Village","TX","4871228","=""4871228""","42.86","2019-2023","2020","Census","United States"
"City","Sunrise Shores","TX","4871236","=""4871236""","13.31","2019-2023","2020","Census","United States"
"City","Sunset","TX","4871264","=""4871264""","7.20","2019-2023","2020","Census","United States"
"City","Sunset","TX","4871274","=""4871274""","0.00","2019-2023","2020","Census","United States"
"City","Sunset Acres","TX","4871289","=""4871289""","0.00","2019-2023","2020","Census","United States"
"City","Sunset Valley","TX","4871324","=""4871324""","73.17","2019-2023","2020","Census","United States"
"City","Sun Valley","TX","4871356","=""4871356""","0.00","2019-2023","2020","Census","United States"
"City","Surfside Beach","TX","4871384","=""4871384""","39.17","2019-2023","2020","Census","United States"
"City","Sweeny","TX","4871492","=""4871492""","19.38","2019-2023","2020","Census","United States"
"City","Sweetwater","TX","4871540","=""4871540""","11.01","2019-2023","2020","Census","United States"
"City","Sylvester","TX","4871636","=""4871636""","N/A","2019-2023","2020","Census","United States"
"City","Taft","TX","4871684","=""4871684""","12.74","2019-2023","2020","Census","United States"
"City","Taft Southwest","TX","4871696","=""4871696""","1.80","2019-2023","2020","Census","United States"
"City","Tahoka","TX","4871708","=""4871708""","23.02","2019-2023","2020","Census","United States"
"City","Talco","TX","4871732","=""4871732""","4.58","2019-2023","2020","Census","United States"
"City","Talty","TX","4871756","=""4871756""","37.44","2019-2023","2020","Census","United States"
"City","Tanquecitos South Acres","TX","4871820","=""4871820""","0.00","2019-2023","2020","Census","United States"
"City","Tanquecitos South Acres II","TX","4871824","=""4871824""","0.00","2019-2023","2020","Census","United States"
"City","Tatum","TX","4871924","=""4871924""","13.54","2019-2023","2020","Census","United States"
"City","Taylor","TX","4871948","=""4871948""","18.57","2019-2023","2020","Census","United States"
"City","Taylor Lake Village","TX","4871960","=""4871960""","65.33","2019-2023","2020","Census","United States"
"City","Taylor Landing","TX","4871966","=""4871966""","31.39","2019-2023","2020","Census","United States"
"City","Teague","TX","4872020","=""4872020""","13.31","2019-2023","2020","Census","United States"
"City","Tehuacana","TX","4872080","=""4872080""","33.51","2019-2023","2020","Census","United States"
"City","Temple","TX","4872176","=""4872176""","29.49","2019-2023","2020","Census","United States"
"City","Tenaha","TX","4872188","=""4872188""","6.22","2019-2023","2020","Census","United States"
"City","Terlingua","TX","4872248","=""4872248""","11.96","2019-2023","2020","Census","United States"
"City","Terrell","TX","4872284","=""4872284""","16.52","2019-2023","2020","Census","United States"
"City","Terrell Hills","TX","4872296","=""4872296""","77.33","2019-2023","2020","Census","United States"
"City","Texarkana","TX","4872368","=""4872368""","24.33","2019-2023","2020","Census","United States"
"City","Texas City","TX","4872392","=""4872392""","19.68","2019-2023","2020","Census","United States"
"City","Texhoma","TX","4872464","=""4872464""","17.61","2019-2023","2020","Census","United States"
"City","Texline","TX","4872476","=""4872476""","16.27","2019-2023","2020","Census","United States"
"City","The Colony","TX","4872530","=""4872530""","47.66","2019-2023","2020","Census","United States"
"City","The Hills","TX","4872578","=""4872578""","72.47","2019-2023","2020","Census","United States"
"City","The Homesteads","TX","4872581","=""4872581""","15.11","2019-2023","2020","Census","United States"
"City","The Woodlands","TX","4872656","=""4872656""","65.11","2019-2023","2020","Census","United States"
"City","Thompsons","TX","4872740","=""4872740""","8.04","2019-2023","2020","Census","United States"
"City","Thompsonville","TX","4872758","=""4872758""","N/A","2019-2023","2020","Census","United States"
"City","Thorndale","TX","4872776","=""4872776""","24.90","2019-2023","2020","Census","United States"
"City","Thornton","TX","4872788","=""4872788""","1.90","2019-2023","2020","Census","United States"
"City","Thorntonville","TX","4872800","=""4872800""","6.36","2019-2023","2020","Census","United States"
"City","Thrall","TX","4872824","=""4872824""","11.88","2019-2023","2020","Census","United States"
"City","Three Rivers","TX","4872872","=""4872872""","14.74","2019-2023","2020","Census","United States"
"City","Throckmorton","TX","4872896","=""4872896""","15.52","2019-2023","2020","Census","United States"
"City","Thunderbird Bay","TX","4872902","=""4872902""","6.36","2019-2023","2020","Census","United States"
"City","Tierra Bonita","TX","4872948","=""4872948""","54.24","2019-2023","2020","Census","United States"
"City","Tierra Dorada","TX","4872950","=""4872950""","N/A","2019-2023","2020","Census","United States"
"City","Tierra Grande","TX","4872952","=""4872952""","0.00","2019-2023","2020","Census","United States"
"City","Tierra Verde","TX","4872954","=""4872954""","0.00","2019-2023","2020","Census","United States"
"City","Tiki Island","TX","4872989","=""4872989""","50.14","2019-2023","2020","Census","United States"
"City","Tilden","TX","4872992","=""4872992""","13.79","2019-2023","2020","Census","United States"
"City","Timbercreek Canyon","TX","4873030","=""4873030""","50.63","2019-2023","2020","Census","United States"
"City","Timberwood Park","TX","4873057","=""4873057""","58.28","2019-2023","2020","Census","United States"
"City","Timpson","TX","4873076","=""4873076""","11.11","2019-2023","2020","Census","United States"
"City","Tioga","TX","4873112","=""4873112""","23.48","2019-2023","2020","Census","United States"
"City","Tira","TX","4873124","=""4873124""","16.20","2019-2023","2020","Census","United States"
"City","Tivoli","TX","4873148","=""4873148""","12.70","2019-2023","2020","Census","United States"
"City","Toco","TX","4873196","=""4873196""","3.57","2019-2023","2020","Census","United States"
"City","Todd Mission","TX","4873224","=""4873224""","25.30","2019-2023","2020","Census","United States"
"City","Tolar","TX","4873268","=""4873268""","22.92","2019-2023","2020","Census","United States"
"City","Tomball","TX","4873316","=""4873316""","32.15","2019-2023","2020","Census","United States"
"City","Tom Bean","TX","4873328","=""4873328""","12.31","2019-2023","2020","Census","United States"
"City","Tool","TX","4873352","=""4873352""","28.25","2019-2023","2020","Census","United States"
"City","Tornillo","TX","4873376","=""4873376""","6.72","2019-2023","2020","Census","United States"
"City","Tow","TX","4873424","=""4873424""","5.08","2019-2023","2020","Census","United States"
"City","Toyah","TX","4873496","=""4873496""","0.00","2019-2023","2020","Census","United States"
"City","Tradewinds","TX","4873526","=""4873526""","27.80","2019-2023","2020","Census","United States"
"City","Travis Ranch","TX","4873562","=""4873562""","34.29","2019-2023","2020","Census","United States"
"City","Trent","TX","4873580","=""4873580""","17.26","2019-2023","2020","Census","United States"
"City","Trenton","TX","4873592","=""4873592""","11.98","2019-2023","2020","Census","United States"
"City","Trinidad","TX","4873652","=""4873652""","16.32","2019-2023","2020","Census","United States"
"City","Trinity","TX","4873664","=""4873664""","8.77","2019-2023","2020","Census","United States"
"City","Trophy Club","TX","4873710","=""4873710""","68.44","2019-2023","2020","Census","United States"
"City","Troup","TX","4873724","=""4873724""","22.41","2019-2023","2020","Census","United States"
"City","Troy","TX","4873748","=""4873748""","24.31","2019-2023","2020","Census","United States"
"City","Tuleta","TX","4873856","=""4873856""","13.71","2019-2023","2020","Census","United States"
"City","Tulia","TX","4873868","=""4873868""","21.51","2019-2023","2020","Census","United States"
"City","Tulsita","TX","4873904","=""4873904""","0.00","2019-2023","2020","Census","United States"
"City","Tunis","TX","4873928","=""4873928""","0.00","2019-2023","2020","Census","United States"
"City","Turkey","TX","4873964","=""4873964""","21.64","2019-2023","2020","Census","United States"
"City","Tuscola","TX","4874048","=""4874048""","24.08","2019-2023","2020","Census","United States"
"City","Tye","TX","4874132","=""4874132""","6.44","2019-2023","2020","Census","United States"
"City","Tyler","TX","4874144","=""4874144""","30.71","2019-2023","2020","Census","United States"
"City","Tynan","TX","4874168","=""4874168""","0.00","2019-2023","2020","Census","United States"
"City","Uhland","TX","4874216","=""4874216""","18.50","2019-2023","2020","Census","United States"
"City","Umbarger","TX","4874228","=""4874228""","N/A","2019-2023","2020","Census","United States"
"City","Uncertain","TX","4874240","=""4874240""","37.93","2019-2023","2020","Census","United States"
"City","Union Grove","TX","4874312","=""4874312""","32.53","2019-2023","2020","Census","United States"
"City","Union Valley","TX","4874372","=""4874372""","29.95","2019-2023","2020","Census","United States"
"City","Universal City","TX","4874408","=""4874408""","33.28","2019-2023","2020","Census","United States"
"City","University Park","TX","4874492","=""4874492""","90.42","2019-2023","2020","Census","United States"
"City","Utopia","TX","4874576","=""4874576""","22.58","2019-2023","2020","Census","United States"
"City","Uvalde","TX","4874588","=""4874588""","16.34","2019-2023","2020","Census","United States"
"City","Uvalde Estates","TX","4874594","=""4874594""","12.09","2019-2023","2020","Census","United States"
"City","Valentine","TX","4874648","=""4874648""","18.69","2019-2023","2020","Census","United States"
"City","Valera","TX","4874660","=""4874660""","41.38","2019-2023","2020","Census","United States"
"City","Valle Hermoso","TX","4874667","=""4874667""","N/A","2019-2023","2020","Census","United States"
"City","Valle Verde","TX","4874668","=""4874668""","N/A","2019-2023","2020","Census","United States"
"City","Valle Vista","TX","4874670","=""4874670""","29.13","2019-2023","2020","Census","United States"
"City","Valley Mills","TX","4874732","=""4874732""","7.83","2019-2023","2020","Census","United States"
"City","Valley View","TX","4874756","=""4874756""","18.11","2019-2023","2020","Census","United States"
"City","Val Verde Park","TX","4874895","=""4874895""","2.66","2019-2023","2020","Census","United States"
"City","Van","TX","4874912","=""4874912""","27.64","2019-2023","2020","Census","United States"
"City","Van Alstyne","TX","4874924","=""4874924""","35.56","2019-2023","2020","Census","United States"
"City","Vanderbilt","TX","4874984","=""4874984""","33.47","2019-2023","2020","Census","United States"
"City","Van Horn","TX","4875032","=""4875032""","18.84","2019-2023","2020","Census","United States"
"City","Van Vleck","TX","4875068","=""4875068""","18.29","2019-2023","2020","Census","United States"
"City","Vega","TX","4875188","=""4875188""","13.36","2019-2023","2020","Census","United States"
"City","Venus","TX","4875236","=""4875236""","20.96","2019-2023","2020","Census","United States"
"City","Vernon","TX","4875308","=""4875308""","15.19","2019-2023","2020","Census","United States"
"City","Victoria","TX","4875428","=""4875428""","20.12","2019-2023","2020","Census","United States"
"City","Victoria Vera","TX","4875432","=""4875432""","0.00","2019-2023","2020","Census","United States"
"City","Vidor","TX","4875476","=""4875476""","10.14","2019-2023","2020","Census","United States"
"City","Villa del Sol","TX","4875554","=""4875554""","0.00","2019-2023","2020","Census","United States"
"City","Villa Pancho","TX","4875614","=""4875614""","7.41","2019-2023","2020","Census","United States"
"City","Villarreal","TX","4875617","=""4875617""","39.29","2019-2023","2020","Census","United States"
"City","Villa Verde","TX","4875626","=""4875626""","9.46","2019-2023","2020","Census","United States"
"City","Vinton","TX","4875668","=""4875668""","7.25","2019-2023","2020","Census","United States"
