"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Nuremberg","PA","4255808","=""4255808""","53194","2019-2023","2020","Census","United States"
"City","Oakdale","PA","4255840","=""4255840""","94107","2019-2023","2020","Census","United States"
"City","Oak Hills","PA","4255969","=""4255969""","88807","2019-2023","2020","Census","United States"
"City","Oakland","PA","4255996","=""4255996""","67557","2019-2023","2020","Census","United States"
"City","Oakland","PA","4256000","=""4256000""","68864","2019-2023","2020","Census","United States"
"City","Oakland","PA","4256008","=""4256008""","51250","2019-2023","2020","Census","United States"
"City","Oakmont","PA","4256088","=""4256088""","89055","2019-2023","2020","Census","United States"
"City","Oakwood","PA","4256232","=""4256232""","72273","2019-2023","2020","Census","United States"
"City","Oberlin","PA","4256264","=""4256264""","138750","2019-2023","2020","Census","United States"
"City","Ohiopyle","PA","4256408","=""4256408""","34861","2019-2023","2020","Census","United States"
"City","Ohioville","PA","4256432","=""4256432""","76875","2019-2023","2020","Census","United States"
"City","Oil City","PA","4256456","=""4256456""","52688","2019-2023","2020","Census","United States"
"City","Oklahoma","PA","4256488","=""4256488""","57337","2019-2023","2020","Census","United States"
"City","Oklahoma","PA","4256496","=""4256496""","62500","2019-2023","2020","Census","United States"
"City","Old Forge","PA","4256576","=""4256576""","73258","2019-2023","2020","Census","United States"
"City","Old Orchard","PA","4256624","=""4256624""","108634","2019-2023","2020","Census","United States"
"City","Oley","PA","4256664","=""4256664""","85068","2019-2023","2020","Census","United States"
"City","Oliver","PA","4256704","=""4256704""","50185","2019-2023","2020","Census","United States"
"City","Olivia","PA","4256761","=""4256761""","N/A","2019-2023","2020","Census","United States"
"City","Olyphant","PA","4256792","=""4256792""","63516","2019-2023","2020","Census","United States"
"City","Oneida","PA","4256816","=""4256816""","160586","2019-2023","2020","Census","United States"
"City","Orangeville","PA","4256912","=""4256912""","61964","2019-2023","2020","Census","United States"
"City","Orbisonia","PA","4256928","=""4256928""","32917","2019-2023","2020","Census","United States"
"City","Orchard Hills","PA","4256960","=""4256960""","60556","2019-2023","2020","Census","United States"
"City","Ore Hill","PA","4257016","=""4257016""","N/A","2019-2023","2020","Census","United States"
"City","Oreland","PA","4257024","=""4257024""","110100","2019-2023","2020","Census","United States"
"City","Oreminea","PA","4257040","=""4257040""","63125","2019-2023","2020","Census","United States"
"City","Orrstown","PA","4257112","=""4257112""","65217","2019-2023","2020","Census","United States"
"City","Orrtanna","PA","4257120","=""4257120""","50703","2019-2023","2020","Census","United States"
"City","Orviston","PA","4257160","=""4257160""","N/A","2019-2023","2020","Census","United States"
"City","Orwigsburg","PA","4257184","=""4257184""","80000","2019-2023","2020","Census","United States"
"City","Orwin","PA","4257192","=""4257192""","95357","2019-2023","2020","Census","United States"
"City","Osceola Mills","PA","4257232","=""4257232""","60750","2019-2023","2020","Census","United States"
"City","Oswayo","PA","4257280","=""4257280""","56875","2019-2023","2020","Census","United States"
"City","Oval","PA","4257376","=""4257376""","85625","2019-2023","2020","Census","United States"
"City","Oxford","PA","4257480","=""4257480""","61470","2019-2023","2020","Census","United States"
"City","Paint","PA","4257544","=""4257544""","42679","2019-2023","2020","Census","United States"
"City","Palmdale","PA","4257648","=""4257648""","60449","2019-2023","2020","Census","United States"
"City","Palmer Heights","PA","4257680","=""4257680""","115292","2019-2023","2020","Census","United States"
"City","Palmerton","PA","4257696","=""4257696""","71471","2019-2023","2020","Census","United States"
"City","Palmyra","PA","4257720","=""4257720""","71018","2019-2023","2020","Census","United States"
"City","Palo Alto","PA","4257752","=""4257752""","56875","2019-2023","2020","Census","United States"
"City","Paoli","PA","4257816","=""4257816""","117094","2019-2023","2020","Census","United States"
"City","Paradise","PA","4257840","=""4257840""","94934","2019-2023","2020","Census","United States"
"City","Pardeesville","PA","4257904","=""4257904""","N/A","2019-2023","2020","Census","United States"
"City","Paris","PA","4257928","=""4257928""","84632","2019-2023","2020","Census","United States"
"City","Park Crest","PA","4257968","=""4257968""","61458","2019-2023","2020","Census","United States"
"City","Parker","PA","4257976","=""4257976""","47708","2019-2023","2020","Census","United States"
"City","Parkesburg","PA","4258032","=""4258032""","84952","2019-2023","2020","Census","United States"
"City","Park Forest Village","PA","4258036","=""4258036""","79363","2019-2023","2020","Census","United States"
"City","Parkside","PA","4258176","=""4258176""","91902","2019-2023","2020","Census","United States"
"City","Parkville","PA","4258240","=""4258240""","74509","2019-2023","2020","Census","United States"
"City","Parryville","PA","4258304","=""4258304""","62917","2019-2023","2020","Census","United States"
"City","Patterson Heights","PA","4258384","=""4258384""","99524","2019-2023","2020","Census","United States"
"City","Patton","PA","4258432","=""4258432""","55417","2019-2023","2020","Census","United States"
"City","Paxtang","PA","4258504","=""4258504""","83571","2019-2023","2020","Census","United States"
"City","Paxtonia","PA","4258528","=""4258528""","100573","2019-2023","2020","Census","United States"
"City","Paxtonville","PA","4258536","=""4258536""","59830","2019-2023","2020","Census","United States"
"City","Pen Argyl","PA","4258696","=""4258696""","79948","2019-2023","2020","Census","United States"
"City","Penbrook","PA","4258712","=""4258712""","68295","2019-2023","2020","Census","United States"
"City","Pen Mar","PA","4258776","=""4258776""","117010","2019-2023","2020","Census","United States"
"City","Penn","PA","4258872","=""4258872""","70833","2019-2023","2020","Census","United States"
"City","Penndel","PA","4258936","=""4258936""","75000","2019-2023","2020","Census","United States"
"City","Penn Estates","PA","4258948","=""4258948""","91080","2019-2023","2020","Census","United States"
"City","Penn Farms","PA","4258950","=""4258950""","105536","2019-2023","2020","Census","United States"
"City","Penn Lake Park","PA","4259054","=""4259054""","79375","2019-2023","2020","Census","United States"
"City","Pennsburg","PA","4259120","=""4259120""","103698","2019-2023","2020","Census","United States"
"City","Pennsbury Village","PA","4259152","=""4259152""","69444","2019-2023","2020","Census","United States"
"City","Penns Creek","PA","4259160","=""4259160""","52875","2019-2023","2020","Census","United States"
"City","Pennside","PA","4259176","=""4259176""","77411","2019-2023","2020","Census","United States"
"City","Penn State Berks","PA","4259207","=""4259207""","N/A","2019-2023","2020","Census","United States"
"City","Penn State Erie (Behrend)","PA","4259212","=""4259212""","N/A","2019-2023","2020","Census","United States"
"City","Pennville","PA","4259296","=""4259296""","72842","2019-2023","2020","Census","United States"
"City","Pennwyn","PA","4259304","=""4259304""","N/A","2019-2023","2020","Census","United States"
"City","Penn Wynne","PA","4259312","=""4259312""","156056","2019-2023","2020","Census","United States"
"City","Penryn","PA","4259344","=""4259344""","64271","2019-2023","2020","Census","United States"
"City","Perkasie","PA","4259384","=""4259384""","99474","2019-2023","2020","Census","United States"
"City","Perryopolis","PA","4259520","=""4259520""","56607","2019-2023","2020","Census","United States"
"City","Peru","PA","4259580","=""4259580""","N/A","2019-2023","2020","Census","United States"
"City","Petersburg","PA","4259616","=""4259616""","71250","2019-2023","2020","Census","United States"
"City","Petrolia","PA","4259672","=""4259672""","50000","2019-2023","2020","Census","United States"
"City","Philadelphia","PA","4260000","=""4260000""","60698","2019-2023","2020","Census","United States"
"City","Philipsburg","PA","4260008","=""4260008""","44282","2019-2023","2020","Census","United States"
"City","Phoenixville","PA","4260120","=""4260120""","94411","2019-2023","2020","Census","United States"
"City","Picture Rocks","PA","4260136","=""4260136""","92321","2019-2023","2020","Census","United States"
"City","Pikes Creek","PA","4260224","=""4260224""","80833","2019-2023","2020","Census","United States"
"City","Pillow","PA","4260264","=""4260264""","60000","2019-2023","2020","Census","United States"
"City","Pinecroft","PA","4260384","=""4260384""","111875","2019-2023","2020","Census","United States"
"City","Pine Glen","PA","4260432","=""4260432""","87813","2019-2023","2020","Census","United States"
"City","Pine Grove","PA","4260456","=""4260456""","61187","2019-2023","2020","Census","United States"
"City","Pine Grove Mills","PA","4260496","=""4260496""","160122","2019-2023","2020","Census","United States"
"City","Pine Ridge","PA","4260547","=""4260547""","63949","2019-2023","2020","Census","United States"
"City","Pitcairn","PA","4260712","=""4260712""","34400","2019-2023","2020","Census","United States"
"City","Pittsburgh","PA","4261000","=""4261000""","64137","2019-2023","2020","Census","United States"
"City","Pittston","PA","4261048","=""4261048""","47525","2019-2023","2020","Census","United States"
"City","Plainfield","PA","4261080","=""4261080""","74205","2019-2023","2020","Census","United States"
"City","Plains","PA","4261112","=""4261112""","65417","2019-2023","2020","Census","United States"
"City","Platea","PA","4261168","=""4261168""","67500","2019-2023","2020","Census","United States"
"City","Pleasant Gap","PA","4261232","=""4261232""","75625","2019-2023","2020","Census","United States"
"City","Pleasant Hill","PA","4261312","=""4261312""","59427","2019-2023","2020","Census","United States"
"City","Pleasant Hills","PA","4261328","=""4261328""","97177","2019-2023","2020","Census","United States"
"City","Pleasant View","PA","4261432","=""4261432""","74000","2019-2023","2020","Census","United States"
"City","Pleasantville","PA","4261496","=""4261496""","50000","2019-2023","2020","Census","United States"
"City","Pleasantville","PA","4261512","=""4261512""","57500","2019-2023","2020","Census","United States"
"City","Pleasureville","PA","4261520","=""4261520""","111685","2019-2023","2020","Census","United States"
"City","Plum","PA","4261536","=""4261536""","98475","2019-2023","2020","Census","United States"
"City","Plumsteadville","PA","4261624","=""4261624""","157614","2019-2023","2020","Census","United States"
"City","Plumville","PA","4261632","=""4261632""","48750","2019-2023","2020","Census","United States"
"City","Plymouth","PA","4261648","=""4261648""","42348","2019-2023","2020","Census","United States"
"City","Plymouth Meeting","PA","4261688","=""4261688""","109706","2019-2023","2020","Census","United States"
"City","Plymptonville","PA","4261704","=""4261704""","56346","2019-2023","2020","Census","United States"
"City","Pocono Mountain Lake Estates","PA","4261756","=""4261756""","61008","2019-2023","2020","Census","United States"
